sample_num,level,sample_path,sample_gt
0,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_2_sample_71,yes
1,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_2_sample_75,yes
2,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_14_sample_87,no
3,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_14_sample_73,yes
4,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_2_sample_50,no
5,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_14_sample_90,no
6,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_14_sample_12,yes
7,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_14_sample_0,no
8,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_14_sample_72,no
9,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_14_sample_34,no
10,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_2_sample_36,yes
11,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_14_sample_46,no
12,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_2_sample_19,yes
13,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_14_sample_48,no
14,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_14_sample_35,yes
15,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_2_sample_22,yes
16,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_2_sample_32,yes
17,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_2_sample_24,no
18,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_14_sample_32,yes
19,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_2_sample_99,yes
20,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_14_sample_8,no
21,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_14_sample_95,no
22,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_14_sample_56,no
23,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_14_sample_11,yes
24,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_2_sample_54,yes
25,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_2_sample_74,yes
26,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_2_sample_52,no
27,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_2_sample_66,no
28,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_2_sample_59,no
29,base,./home/kalpit/pfind-try/vids/60/curv_contour_length_14_imgs_2_sample_96,yes
0,lev1,./home/kalpit/pfind-try/vids/60/curv_contour_length_9_imgs_2_sample_81,yes
1,lev1,./home/kalpit/pfind-try/vids/60/curv_contour_length_9_imgs_2_sample_28,yes
2,lev1,./home/kalpit/pfind-try/vids/60/curv_contour_length_9_imgs_14_sample_83,no
3,lev1,./home/kalpit/pfind-try/vids/60/curv_contour_length_9_imgs_14_sample_30,yes
4,lev1,./home/kalpit/pfind-try/vids/60/curv_contour_length_9_imgs_2_sample_96,no
5,lev1,./home/kalpit/pfind-try/vids/60/curv_contour_length_9_imgs_14_sample_40,yes
6,lev1,./home/kalpit/pfind-try/vids/60/curv_contour_length_9_imgs_14_sample_52,no
7,lev1,./home/kalpit/pfind-try/vids/60/curv_contour_length_9_imgs_2_sample_36,no
8,lev1,./home/kalpit/pfind-try/vids/60/curv_contour_length_9_imgs_2_sample_32,yes
9,lev1,./home/kalpit/pfind-try/vids/60/curv_contour_length_9_imgs_14_sample_69,no
10,lev1,./home/kalpit/pfind-try/vids/60/curv_contour_length_9_imgs_2_sample_35,no
11,lev1,./home/kalpit/pfind-try/vids/60/curv_contour_length_9_imgs_14_sample_94,yes
12,lev1,./home/kalpit/pfind-try/vids/60/curv_contour_length_9_imgs_2_sample_55,no
13,lev1,./home/kalpit/pfind-try/vids/60/curv_contour_length_9_imgs_14_sample_72,no
14,lev1,./home/kalpit/pfind-try/vids/60/curv_contour_length_9_imgs_2_sample_92,no
