sample_num,level,sample_path,sample_gt
0,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_14_sample_13,yes
1,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_14_sample_81,no
2,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_2_sample_69,yes
3,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_14_sample_89,no
4,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_14_sample_80,no
5,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_2_sample_43,no
6,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_2_sample_21,yes
7,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_2_sample_18,yes
8,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_2_sample_14,no
9,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_14_sample_37,yes
10,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_2_sample_29,no
11,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_2_sample_36,yes
12,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_14_sample_73,yes
13,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_2_sample_87,no
14,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_2_sample_39,yes
15,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_14_sample_93,yes
16,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_14_sample_30,no
17,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_2_sample_73,no
18,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_2_sample_40,no
19,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_2_sample_34,no
20,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_14_sample_11,yes
21,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_2_sample_35,no
22,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_14_sample_59,no
23,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_2_sample_6,yes
24,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_2_sample_32,yes
25,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_2_sample_70,no
26,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_2_sample_71,yes
27,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_14_sample_12,yes
28,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_2_sample_91,no
29,base,./home/kalpit/pfind-try/vids/95/curv_contour_length_14_imgs_2_sample_60,yes
0,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_14_sample_9,no
1,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_14_sample_95,yes
2,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_2_sample_5,no
3,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_14_sample_60,no
4,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_14_sample_27,no
5,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_2_sample_53,no
6,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_2_sample_24,no
7,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_14_sample_38,yes
8,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_2_sample_20,no
9,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_14_sample_87,yes
10,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_14_sample_2,yes
11,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_2_sample_49,yes
12,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_2_sample_56,no
13,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_2_sample_58,no
14,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_2_sample_72,yes
15,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_14_sample_64,no
16,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_14_sample_58,no
17,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_14_sample_73,yes
18,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_2_sample_43,no
19,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_14_sample_14,yes
20,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_2_sample_62,yes
21,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_14_sample_57,yes
22,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_14_sample_11,no
23,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_14_sample_50,no
24,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_2_sample_46,yes
25,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_14_sample_62,yes
26,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_14_sample_81,no
27,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_14_sample_51,yes
28,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_14_sample_3,yes
29,lev1,./home/kalpit/pfind-try/vids/95/curv_baseline_imgs_14_sample_28,yes
0,lev2,./home/kalpit/pfind-try/vids/95/curv_contour_length_9_imgs_2_sample_74,yes
1,lev2,./home/kalpit/pfind-try/vids/95/curv_contour_length_9_imgs_14_sample_10,yes
2,lev2,./home/kalpit/pfind-try/vids/95/curv_contour_length_9_imgs_2_sample_14,no
3,lev2,./home/kalpit/pfind-try/vids/95/curv_contour_length_9_imgs_2_sample_63,yes
4,lev2,./home/kalpit/pfind-try/vids/95/curv_contour_length_9_imgs_2_sample_3,no
5,lev2,./home/kalpit/pfind-try/vids/95/curv_contour_length_9_imgs_2_sample_58,no
6,lev2,./home/kalpit/pfind-try/vids/95/curv_contour_length_9_imgs_14_sample_39,no
7,lev2,./home/kalpit/pfind-try/vids/95/curv_contour_length_9_imgs_14_sample_61,yes
8,lev2,./home/kalpit/pfind-try/vids/95/curv_contour_length_9_imgs_14_sample_25,no
9,lev2,./home/kalpit/pfind-try/vids/95/curv_contour_length_9_imgs_14_sample_81,yes
10,lev2,./home/kalpit/pfind-try/vids/95/curv_contour_length_9_imgs_2_sample_66,yes
