sample_num,level,sample_path,sample_gt
0,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_2_sample_84,no
1,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_14_sample_48,no
2,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_2_sample_52,yes
3,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_2_sample_87,no
4,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_14_sample_89,yes
5,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_14_sample_32,yes
6,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_2_sample_66,no
7,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_14_sample_98,yes
8,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_14_sample_59,yes
9,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_14_sample_53,no
10,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_2_sample_67,yes
11,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_14_sample_86,no
12,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_2_sample_0,no
13,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_14_sample_47,no
14,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_14_sample_94,no
15,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_2_sample_77,yes
16,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_2_sample_41,yes
17,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_2_sample_18,no
18,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_14_sample_5,no
19,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_2_sample_31,yes
20,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_14_sample_34,yes
21,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_14_sample_44,yes
22,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_2_sample_17,yes
23,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_14_sample_37,no
24,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_2_sample_93,no
25,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_2_sample_55,yes
26,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_14_sample_16,no
27,base,./home/kalpit/pfind-try/vids/56/curv_baseline_imgs_2_sample_54,no
