sample_num,level,sample_path,sample_gt
0,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_46_sample_79,no
1,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_48_sample_56,no
2,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_8_sample_79,no
3,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_17_sample_53,no
4,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_3_sample_26,yes
5,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_13_sample_12,yes
6,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_46_sample_49,yes
7,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_44_sample_49,no
8,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_36_sample_93,yes
9,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_41_sample_46,yes
10,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_2_sample_64,no
11,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_42_sample_90,no
12,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_38_sample_62,no
13,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_28_sample_85,yes
14,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_49_sample_49,no
15,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_5_sample_84,yes
16,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_45_sample_67,no
17,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_46_sample_96,yes
18,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_5_sample_34,yes
19,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_23_sample_48,no
20,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_16_sample_3,yes
21,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_21_sample_6,no
22,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_30_sample_7,yes
23,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_5_sample_1,no
24,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_27_sample_16,no
25,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_50_sample_76,yes
26,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_34_sample_47,yes
27,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_4_sample_64,yes
28,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_15_sample_6,yes
29,base,./home/kalpit/pfind-new/vids/85/curv_baseline_imgs_26_sample_96,no
0,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_25_sample_63,no
1,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_19_sample_67,no
2,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_32_sample_49,yes
3,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_14_sample_69,no
4,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_48_sample_23,yes
5,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_33_sample_28,yes
6,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_40_sample_60,yes
7,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_1_sample_59,no
8,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_17_sample_14,no
9,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_1_sample_2,yes
10,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_23_sample_33,no
11,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_46_sample_87,yes
12,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_27_sample_48,yes
13,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_45_sample_90,no
14,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_31_sample_79,yes
15,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_42_sample_31,no
16,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_2_sample_55,no
17,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_34_sample_2,yes
18,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_39_sample_2,no
19,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_19_sample_92,yes
20,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_38_sample_68,no
21,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_49_sample_35,no
22,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_19_sample_75,yes
23,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_16_sample_37,yes
24,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_6_sample_76,no
25,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_29_sample_11,yes
26,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_24_sample_25,yes
27,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_47_sample_40,yes
28,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_43_sample_61,no
29,lev1,./home/kalpit/pfind-new/vids/85/curv_contour_length_9_imgs_4_sample_12,no
0,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_25_sample_9,yes
1,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_15_sample_42,yes
2,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_41_sample_44,no
3,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_14_sample_60,yes
4,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_38_sample_90,no
5,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_26_sample_68,no
6,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_39_sample_84,no
7,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_9_sample_45,no
8,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_28_sample_68,no
9,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_15_sample_94,no
10,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_38_sample_89,yes
11,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_15_sample_88,yes
12,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_10_sample_38,yes
13,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_16_sample_58,no
14,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_39_sample_41,no
15,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_5_sample_60,yes
16,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_42_sample_12,yes
17,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_38_sample_34,no
18,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_32_sample_66,yes
19,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_34_sample_39,yes
20,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_31_sample_80,no
21,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_47_sample_26,no
22,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_44_sample_8,no
23,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_9_sample_33,yes
24,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_8_sample_5,yes
25,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_44_sample_66,yes
26,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_19_sample_79,no
27,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_49_sample_15,yes
28,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_40_sample_6,yes
29,lev2,./home/kalpit/pfind-new/vids/85/curv_contour_length_14_imgs_34_sample_32,no
