sample_num,level,sample_path,sample_gt
0,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_40_sample_91/1000-1600.webm,no
1,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_34_sample_79/1000-1600.webm,yes
2,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_43_sample_57/1000-1600.webm,yes
3,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_17_sample_23/1000-1600.webm,yes
4,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_45_sample_43/1000-1600.webm,yes
5,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_30_sample_60/1000-1600.webm,no
6,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_39_sample_67/1000-1600.webm,yes
7,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_46_sample_6/1000-1600.webm,no
8,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_4_sample_16/1000-1600.webm,no
9,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_23_sample_11/1000-1600.webm,yes
10,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_21_sample_59/1000-1600.webm,yes
11,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_40_sample_25/1000-1600.webm,no
12,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_6_sample_21/1000-1600.webm,no
13,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_30_sample_97/1000-1600.webm,no
14,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_12_sample_29/1000-1600.webm,yes
15,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_42_sample_54/1000-1600.webm,yes
16,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_14_sample_23/1000-1600.webm,no
17,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_29_sample_57/1000-1600.webm,yes
18,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_39_sample_35/1000-1600.webm,no
19,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_3_sample_6/1000-1600.webm,no
20,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_7_sample_64/1000-1600.webm,no
21,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_4_sample_60/1000-1600.webm,no
22,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_27_sample_39/1000-1600.webm,yes
23,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_48_sample_60/1000-1600.webm,yes
24,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_20_sample_17/1000-1600.webm,no
25,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_1_sample_52/1000-1600.webm,no
26,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_6_sample_65/1000-1600.webm,yes
27,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_39_sample_7/1000-1600.webm,yes
28,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_6_sample_17/1000-1600.webm,no
29,base,./home/kalpit/pfind-new/vids/126/curv_contour_length_14_imgs_44_sample_40/1000-1600.webm,yes
0,lev1,./home/kalpit/pfind-new/vids/126/curv_contour_length_9_imgs_41_sample_2/1000-1600.webm,yes
1,lev1,./home/kalpit/pfind-new/vids/126/curv_contour_length_9_imgs_39_sample_14/1000-1600.webm,no
2,lev1,./home/kalpit/pfind-new/vids/126/curv_contour_length_9_imgs_30_sample_97/1000-1600.webm,yes
3,lev1,./home/kalpit/pfind-new/vids/126/curv_contour_length_9_imgs_12_sample_7/1000-1600.webm,no
4,lev1,./home/kalpit/pfind-new/vids/126/curv_contour_length_9_imgs_35_sample_35/1000-1600.webm,yes
5,lev1,./home/kalpit/pfind-new/vids/126/curv_contour_length_9_imgs_10_sample_89/1000-1600.webm,yes
6,lev1,./home/kalpit/pfind-new/vids/126/curv_contour_length_9_imgs_12_sample_1/1000-1600.webm,no
7,lev1,./home/kalpit/pfind-new/vids/126/curv_contour_length_9_imgs_45_sample_88/1000-1600.webm,no
8,lev1,./home/kalpit/pfind-new/vids/126/curv_contour_length_9_imgs_26_sample_39/1000-1600.webm,no
9,lev1,./home/kalpit/pfind-new/vids/126/curv_contour_length_9_imgs_23_sample_69/1000-1600.webm,no
10,lev1,./home/kalpit/pfind-new/vids/126/curv_contour_length_9_imgs_44_sample_52/1000-1600.webm,yes
11,lev1,./home/kalpit/pfind-new/vids/126/curv_contour_length_9_imgs_45_sample_44/1000-1600.webm,yes
12,lev1,./home/kalpit/pfind-new/vids/126/curv_contour_length_9_imgs_19_sample_1/1000-1600.webm,no
13,lev1,./home/kalpit/pfind-new/vids/126/curv_contour_length_9_imgs_11_sample_99/1000-1600.webm,yes
14,lev1,./home/kalpit/pfind-new/vids/126/curv_contour_length_9_imgs_9_sample_45/1000-1600.webm,yes
15,lev1,./home/kalpit/pfind-new/vids/126/curv_contour_length_9_imgs_33_sample_45/1000-1600.webm,no
