sample_num,level,sample_path,sample_gt
0,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_28_sample_10/1000-800.webm,yes
1,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_20_sample_14/1000-800.webm,yes
2,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_7_sample_89/1000-800.webm,no
3,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_27_sample_89/1000-800.webm,yes
4,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_4_sample_23/1000-800.webm,no
5,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_17_sample_56/1000-800.webm,yes
6,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_19_sample_26/1000-800.webm,yes
7,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_47_sample_87/1000-800.webm,no
8,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_49_sample_57/1000-800.webm,no
9,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_24_sample_17/1000-800.webm,no
10,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_31_sample_47/1000-800.webm,no
11,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_11_sample_60/1000-800.webm,no
12,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_46_sample_33/1000-800.webm,yes
13,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_10_sample_7/1000-800.webm,no
14,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_8_sample_89/1000-800.webm,yes
15,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_45_sample_99/1000-800.webm,no
16,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_15_sample_11/1000-800.webm,no
17,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_31_sample_18/1000-800.webm,yes
18,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_28_sample_88/1000-800.webm,no
19,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_21_sample_85/1000-800.webm,no
20,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_21_sample_57/1000-800.webm,no
21,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_8_sample_74/1000-800.webm,no
22,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_11_sample_92/1000-800.webm,yes
23,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_43_sample_34/1000-800.webm,yes
24,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_11_sample_34/1000-800.webm,yes
25,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_34_sample_0/1000-800.webm,yes
26,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_19_sample_99/1000-800.webm,yes
27,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_5_sample_44/1000-800.webm,yes
28,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_11_sample_52/1000-800.webm,no
29,base,./home/kalpit/pfind-new/vids/133/curv_baseline_imgs_41_sample_29/1000-800.webm,yes
0,lev1,./home/kalpit/pfind-new/vids/133/curv_contour_length_9_imgs_6_sample_22/1000-800.webm,no
1,lev1,./home/kalpit/pfind-new/vids/133/curv_contour_length_9_imgs_39_sample_3/1000-800.webm,no
2,lev1,./home/kalpit/pfind-new/vids/133/curv_contour_length_9_imgs_15_sample_36/1000-800.webm,yes
3,lev1,./home/kalpit/pfind-new/vids/133/curv_contour_length_9_imgs_6_sample_53/1000-800.webm,no
4,lev1,./home/kalpit/pfind-new/vids/133/curv_contour_length_9_imgs_30_sample_56/1000-800.webm,yes
5,lev1,./home/kalpit/pfind-new/vids/133/curv_contour_length_9_imgs_48_sample_84/1000-800.webm,yes
6,lev1,./home/kalpit/pfind-new/vids/133/curv_contour_length_9_imgs_26_sample_45/1000-800.webm,yes
