sample_num,level,sample_path,sample_gt
0,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_35_sample_52/1000-1600.webm,no
1,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_47_sample_46/1000-1600.webm,yes
2,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_12_sample_94/1000-1600.webm,yes
3,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_14_sample_3/1000-1600.webm,yes
4,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_8_sample_9/1000-1600.webm,no
5,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_14_sample_78/1000-1600.webm,yes
6,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_5_sample_13/1000-1600.webm,no
7,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_30_sample_50/1000-1600.webm,yes
8,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_46_sample_6/1000-1600.webm,no
9,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_26_sample_4/1000-1600.webm,yes
10,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_6_sample_7/1000-1600.webm,no
11,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_42_sample_78/1000-1600.webm,yes
12,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_20_sample_86/1000-1600.webm,yes
13,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_5_sample_50/1000-1600.webm,yes
14,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_17_sample_79/1000-1600.webm,no
15,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_4_sample_7/1000-1600.webm,yes
16,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_19_sample_41/1000-1600.webm,yes
17,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_16_sample_69/1000-1600.webm,no
18,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_8_sample_98/1000-1600.webm,yes
19,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_11_sample_80/1000-1600.webm,no
20,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_3_sample_86/1000-1600.webm,yes
21,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_18_sample_24/1000-1600.webm,no
22,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_33_sample_80/1000-1600.webm,no
23,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_7_sample_42/1000-1600.webm,yes
24,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_31_sample_27/1000-1600.webm,no
25,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_38_sample_33/1000-1600.webm,no
26,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_17_sample_37/1000-1600.webm,no
27,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_35_sample_65/1000-1600.webm,yes
28,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_16_sample_52/1000-1600.webm,no
29,base,./home/kalpit/pfind-new/vids/8/curv_baseline_imgs_16_sample_99/1000-1600.webm,no
0,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_50_sample_1/1000-1600.webm,no
1,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_33_sample_69/1000-1600.webm,no
2,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_20_sample_72/1000-1600.webm,yes
3,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_19_sample_17/1000-1600.webm,no
4,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_43_sample_30/1000-1600.webm,no
5,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_9_sample_39/1000-1600.webm,no
6,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_11_sample_74/1000-1600.webm,yes
7,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_16_sample_73/1000-1600.webm,yes
8,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_27_sample_53/1000-1600.webm,yes
9,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_20_sample_36/1000-1600.webm,no
10,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_40_sample_45/1000-1600.webm,yes
11,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_27_sample_0/1000-1600.webm,yes
12,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_27_sample_35/1000-1600.webm,no
13,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_33_sample_41/1000-1600.webm,yes
14,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_16_sample_82/1000-1600.webm,yes
15,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_25_sample_25/1000-1600.webm,no
16,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_39_sample_24/1000-1600.webm,no
17,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_1_sample_98/1000-1600.webm,no
18,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_4_sample_2/1000-1600.webm,yes
19,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_17_sample_52/1000-1600.webm,yes
20,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_9_sample_64/1000-1600.webm,yes
21,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_43_sample_28/1000-1600.webm,yes
22,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_16_sample_23/1000-1600.webm,yes
23,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_29_sample_79/1000-1600.webm,yes
24,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_31_sample_43/1000-1600.webm,yes
25,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_35_sample_33/1000-1600.webm,no
26,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_46_sample_44/1000-1600.webm,no
27,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_42_sample_60/1000-1600.webm,no
28,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_3_sample_16/1000-1600.webm,no
29,lev1,./home/kalpit/pfind-new/vids/8/curv_contour_length_14_imgs_6_sample_58/1000-1600.webm,no
0,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_4_sample_48/1000-1600.webm,no
1,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_9_sample_67/1000-1600.webm,no
2,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_40_sample_5/1000-1600.webm,no
3,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_26_sample_52/1000-1600.webm,no
4,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_22_sample_32/1000-1600.webm,yes
5,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_26_sample_48/1000-1600.webm,yes
6,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_20_sample_96/1000-1600.webm,yes
7,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_18_sample_80/1000-1600.webm,yes
8,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_39_sample_97/1000-1600.webm,no
9,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_48_sample_97/1000-1600.webm,no
10,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_16_sample_82/1000-1600.webm,no
11,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_25_sample_24/1000-1600.webm,yes
12,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_36_sample_64/1000-1600.webm,yes
13,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_20_sample_49/1000-1600.webm,no
14,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_2_sample_4/1000-1600.webm,yes
15,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_46_sample_40/1000-1600.webm,no
16,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_46_sample_72/1000-1600.webm,yes
17,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_8_sample_46/1000-1600.webm,no
18,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_34_sample_85/1000-1600.webm,no
19,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_5_sample_95/1000-1600.webm,yes
20,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_37_sample_90/1000-1600.webm,yes
21,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_29_sample_2/1000-1600.webm,no
22,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_31_sample_11/1000-1600.webm,yes
23,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_12_sample_73/1000-1600.webm,yes
24,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_41_sample_95/1000-1600.webm,yes
25,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_32_sample_4/1000-1600.webm,yes
26,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_12_sample_49/1000-1600.webm,no
27,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_9_sample_60/1000-1600.webm,yes
28,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_50_sample_39/1000-1600.webm,no
29,lev2,./home/kalpit/pfind-new/vids/8/curv_contour_length_9_imgs_9_sample_23/1000-1600.webm,no
