sample_num,level,sample_path,sample_gt
0,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_3_sample_1,yes
1,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_33_sample_82,no
2,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_29_sample_86,yes
3,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_44_sample_27,yes
4,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_35_sample_64,yes
5,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_50_sample_33,yes
6,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_49_sample_90,yes
7,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_18_sample_99,no
8,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_25_sample_79,no
9,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_2_sample_92,no
10,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_37_sample_71,yes
11,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_36_sample_22,no
12,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_6_sample_33,no
13,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_26_sample_14,yes
14,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_34_sample_44,no
15,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_28_sample_70,yes
16,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_40_sample_53,no
17,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_1_sample_84,no
18,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_7_sample_15,yes
19,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_49_sample_67,yes
20,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_26_sample_49,yes
21,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_48_sample_82,no
22,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_30_sample_36,yes
23,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_17_sample_68,yes
24,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_35_sample_49,no
25,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_13_sample_9,yes
26,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_45_sample_44,no
27,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_4_sample_65,no
28,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_15_sample_5,no
29,base,./home/kalpit/pfind-new/vids/25/curv_baseline_imgs_44_sample_69,no
0,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_35_sample_61,no
1,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_19_sample_78,no
2,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_49_sample_57,no
3,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_26_sample_20,yes
4,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_28_sample_3,yes
5,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_33_sample_54,no
6,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_32_sample_81,no
7,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_4_sample_15,no
8,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_47_sample_66,no
9,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_14_sample_88,yes
10,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_3_sample_22,no
11,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_7_sample_84,no
12,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_35_sample_5,no
13,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_7_sample_46,yes
14,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_45_sample_64,yes
15,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_34_sample_93,no
16,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_35_sample_3,no
17,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_3_sample_55,yes
18,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_38_sample_8,yes
19,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_43_sample_3,yes
20,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_13_sample_30,no
21,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_1_sample_55,yes
22,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_30_sample_8,no
23,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_23_sample_18,yes
24,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_26_sample_34,yes
25,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_19_sample_64,no
26,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_16_sample_50,yes
27,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_34_sample_73,yes
28,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_10_sample_88,yes
29,lev1,./home/kalpit/pfind-new/vids/25/curv_contour_length_9_imgs_37_sample_26,yes
